"Year","ISO_Code","Countries","Summary Index","Size of Government","Legal System & Property Rights","Sound Money","Freedom to trade internationally","Regulation"
2015,"SLV","El Salvador",7.12539417406015,8.40657459267854,3.6952503391755,9.58482439696625,7.66009770724846,6.28022383423199
2015,"EST","Estonia",7.95292162656544,6.03745403848717,7.50963059625335,9.48933106212566,8.53851831715945,8.18967411880158
2015,"ETH","Ethiopia",5.53315807654823,6.62200448406902,4.60709240946663,5.4183688416288,4.97175319322597,6.04657145435073
2015,"FJI","Fiji",6.67628233900939,5.4524423661197,6.12108283729007,6.34076099361844,6.64619929029895,8.82092620771979
2015,"FIN","Finland",7.7458310162931,4.23301758216644,8.88149866057141,9.60425639335685,8.24015866025274,7.77022378511805
2015,"FRA","France",7.33208226593391,4.19794647926144,7.06532498116076,9.76580775065906,8.24805950349869,7.38327261508961
2015,"GAB","Gabon",5.75734442599058,6.18981607629428,3.90063629556983,6.41405800940034,5.69193487652644,6.59027687216198
2015,"GMB","Gambia, The",7.23735741374471,7.60223045362829,5.25963432368613,9.19422821262499,7.37883518857497,6.75185889020915
2015,"GEO","Georgia",8.01295975195857,7.79083392259227,6.56815276671416,8.99032738789726,8.6641688072837,8.05131587530546
2015,"DEU","Germany",7.69281132730172,5.54182197877567,7.44536696885065,9.64970358548339,7.92058468969042,7.90657941370845
2015,"GHA","Ghana",6.52798659686072,6.9667534861356,5.44184396036195,6.86712245364186,6.51438949491995,6.84982358924425
2015,"GRC","Greece",6.35633340162696,3.42400078926734,5.97985423830434,8.34581559057628,7.6360240440381,6.39597234594875
2015,"GTM","Guatemala",7.69133180280393,9.48657324548225,4.48266178592378,9.62963015730037,8.22184468102126,6.63594914429201
2015,"GIN","Guinea",5.75130482147656,6.39803921568627,2.97601126596718,7.82193161213932,4.95201189062759,6.60853012296244
2015,"GNB","Guinea-Bissau",5.65393648580701,5.61666666666667,3.86062488261838,6.39882362939317,6.05857702695297,6.33499022340389
2015,"GUY","Guyana",6.44935109883791,6.53921568627451,4.34525168683215,8.21892603923865,6.41282458776565,6.73053749407861
2015,"HTI","Haiti",6.53404987320724,7.63289990383074,2.47843398591211,7.76224730260437,7.78186531871594,7.01480285497303
2015,"HND","Honduras",7.29826496294102,8.77352941176471,3.99180219920352,9.35784518473855,7.41937010024912,6.94877791874918
2015,"HKG","Hong Kong",8.97082307858847,8.54864338421222,8.08127485617875,9.50844879275619,9.22708702109299,9.48866133870221
2015,"HUN","Hungary",7.29896381965695,5.30058765155068,6.03842149518046,9.49167724341164,7.90889109988447,7.7552416082575
2015,"ISL","Iceland",7.22641583213428,5.16532695392184,8.45004500178684,7.17046619999799,7.14833590983991,8.19790509512481
2015,"IND","India",6.62652245790021,7.82385461253554,5.09835622020497,8.0999490425982,5.55879422952287,6.5516581846395
2015,"IDN","Indonesia",6.99568133235867,7.70370808898505,4.51873200650163,9.36163254975071,6.98943145434085,6.40490256221512
2015,"IRN","Iran",5.30723909807457,5.28722893419598,4.53695231351374,7.08397731664841,4.53374056426706,5.09429636174764
2015,"IRL","Ireland",8.19076801325548,5.99814952137257,7.99813848567088,9.53489892882275,8.76302223493882,8.6596308954724
2015,"ISR","Israel",7.48995715563576,6.29873123334939,6.13211941541358,9.49221579953664,8.11234268525695,7.41437664462222
2015,"ITA","Italy",7.30482792760968,5.4095323077258,5.66480358356686,9.74091596051508,8.2567741417311,7.45211364450957
2015,"JAM","Jamaica",7.29610616442585,7.71027235690977,5.15747473820112,8.68481998029914,7.03951408479438,7.88844966192482
2015,"JPN","Japan",7.46802004091891,4.70812429876583,7.60389656106611,9.62888583423864,7.42936534005252,7.96982817047144
2015,"JOR","Jordan",7.47090318491893,7.38160917927192,4.76385899312474,9.65820743434222,7.62993430796789,7.92090600988786
2015,"KAZ","Kazakhstan",7.18423077094369,7.50426701479501,5.60611194202712,8.60020902421364,6.38232066889019,7.82824520479251
2015,"KEN","Kenya",7.11188565044007,7.79482456167832,4.74510299675148,9.09968527652435,6.63414251816864,7.28567289907755
2015,"KOR","Korea, South",7.54282985701986,6.90423311031264,6.45050218243586,9.6624416583756,7.54769355718727,7.14927877678794
2015,"KWT","Kuwait",6.61990807173635,6.39541457705911,4.99016538441638,7.58070005750148,6.76085472312442,7.37240561658035
2015,"KGZ","Kyrgyz Republic",6.88978507940656,7.55311982090374,4.20122656258797,8.63558494776423,7.36104404756351,6.69795001821334
2015,"LAO","Laos",6.97642591783515,8.51014898807564,5.98059831126971,7.34532060946299,6.73929636865532,6.30676531171207
2015,"LVA","Latvia",7.75460307368055,6.60744191783639,6.39892619074931,9.47072278511342,8.34643770156988,7.94948677313378
2015,"LBN","Lebanon",6.90849606243447,8.30900890427972,4.05067903564017,9.56916291217809,6.89291914785241,5.72071031222197
2015,"LSO","Lesotho",6.58237680149121,5.03793674891142,5.76269981816487,8.14624016983077,6.46575566784159,7.4992516027074
2015,"LBR","Liberia",6.79932565124806,8.11493938426031,4.67597890954673,9.10595604843651,6.1018576460465,5.99789626795022
2015,"LBY","Libya",4.95411932953496,4.75,3.2063388918698,6.9453075469456,4.76367651642908,5.1052736924303
2015,"LTU","Lithuania",7.92446123612476,7.19011733815823,6.53377651770086,9.40906614574077,8.19782998604785,8.29151619297609
2015,"LUX","Luxembourg",7.63498654022504,4.16507796361629,8.35614238551575,9.45626232432869,8.30478478612642,7.89266524153806
2015,"MKD","Macedonia",7.17100294018228,6.24963715197442,5.07028101650279,8.31445306292207,7.95030800858856,8.27033546092358
2015,"MDG","Madagascar",6.44068404596827,8.80048284981568,2.88101225797557,8.04809856807542,6.60912537774363,5.86470117623104
2015,"MWI","Malawi",5.86042507345777,6.71543499189916,4.62109964448873,6.21506876462956,6.00048029522504,5.75004167104635
2015,"MYS","Malaysia",7.1859411018858,6.93261473605327,5.75878085279734,7.01320357459968,7.5066360233377,8.71847032264102
2015,"MLI","Mali",5.89524024167948,5.2963590546227,3.62602595691145,6.99048578538411,6.81744284154028,6.74588756993885
2015,"MLT","Malta",7.70484660426978,5.83001119954563,6.59150468010317,9.6536750922167,8.38301105455105,8.06603099493237
2015,"MRT","Mauritania",5.56332257218517,4.61204481792717,3.28049227086888,7.5926639122406,5.95131504349021,6.38009681639897
2015,"MUS","Mauritius",8.03540147554022,7.56536031211045,6.47255663744267,9.59011181126317,8.36227168146641,8.18670693541842
2015,"MEX","Mexico",6.9534727777439,7.81212702805787,4.22249613046965,8.14258726793561,7.52256187223062,7.06759159002577
2015,"MDA","Moldova",6.55875897636921,6.45862826294046,4.24776688048618,7.79371227892055,7.43829479073995,6.8553926687589
2015,"MNG","Mongolia",7.43398601093424,8.21803106220752,5.64835225633744,9.0416618573045,7.18088218288274,7.081002695939
2015,"MNE","Montenegro",6.7653376190233,5.14313725490196,4.82688210793772,8.40109458040219,8.13732536352209,7.31824878835253
2015,"MAR","Morocco",6.29360323765695,5.68014096135735,5.57349550426195,7.29319681940697,6.8443716292557,6.0768112740028
2015,"MOZ","Mozambique",5.62404931359226,6.11290188131725,3.96561253004976,6.39073828784786,6.42020029827574,5.23079357047069
2015,"MMR","Myanmar",5.26092699316101,6.00849516433667,3.42148369695544,6.2992057048913,4.96386270176481,5.61158769785685
2015,"NAM","Namibia",6.75970040907077,6.44778090492749,6.51117893342171,6.63954781781029,6.38863694209148,7.81135744710288
2015,"NPL","Nepal",6.48595360171295,8.12950369892849,4.49938967718387,6.40242269378967,6.75845857232043,6.63999336634229
2015,"NLD","Netherlands",7.74038124293185,3.8857788534018,8.21231839639412,9.75020821570985,8.61316710784229,8.24043364131119
2015,"NZL","New Zealand",8.48135061453013,6.4619129561448,8.73950035407344,9.50791154863963,8.57308091776423,9.12434729602854
2015,"NIC","Nicaragua",7.28135560880244,8.07647058823529,4.44809108870798,8.8976857520449,7.81212251450813,7.17240810051588
2015,"NER","Niger",5.74174627165819,6.18113279371694,3.41402715678738,6.78042088435714,5.48520475651582,6.84794576691367
2015,"NGA","Nigeria",6.38059958509856,7.07716755171363,3.60976845851932,7.9393134831121,5.92764639292514,7.34910203922262
2015,"NOR","Norway",7.67427748447784,4.56091237775938,8.83120741882909,9.51423022809466,7.65451226065198,7.81052513705409
2015,"OMN","Oman",6.62139917026391,4.53371491591076,6.00603204791485,8.3423043794365,7.64977300707556,6.57517150098187
2015,"PAK","Pakistan",5.92552824673305,7.86070177365714,3.30400536062225,6.38251487311785,5.77077262104837,6.30964660521962
2015,"PAN","Panama",7.59436515259503,7.50293516589197,5.42796230430892,9.38380323808562,8.7100618618269,6.94706319286175
2015,"PNG","Pap. New Guinea",6.41724095471903,6.43649113737985,4.16126071571018,6.94592709845902,7.33763090000509,7.20489492204102
2015,"PRY","Paraguay",6.90965117819207,8.19136608714767,3.86620599779404,9.22388493885266,7.30808124181298,5.958717625353
2015,"PER","Peru",7.43828296868921,7.21756018782552,4.80139976014229,9.56461314793378,8.22518365604809,7.38265809149634
2015,"PHL","Philippines",7.47049132271233,8.7314043146939,4.43483723419062,9.44414205429041,7.3080652597746,7.43400775061213
2015,"POL","Poland",7.34438381086325,5.72235286891222,5.79109351855464,9.62080568215874,7.95073584226386,7.63693114242681
2015,"PRT","Portugal",7.53139658437753,5.60908741784729,6.95147110209401,9.6770476439963,8.42052737807916,6.99884937987087
2015,"QAT","Qatar",7.43406723513009,6.5378826624628,6.30001473253584,8.37068125203069,7.56279358800823,8.39896394061287
2015,"ROU","Romania",7.72295444177877,7.04634308767348,5.94715020128514,9.39878202057247,8.4773914523879,7.74510544697485
2015,"RUS","Russia",6.60159971237018,6.55183862529349,4.84538322616395,8.51653189849204,6.60695631808533,6.48728849381607
2015,"RWA","Rwanda",7.57124828536762,5.79016811037962,7.32142151955771,9.38688172784174,6.98361759933429,8.37415246972473
2015,"SAU","Saudi Arabia",6.23686225654119,5,5.29001730195352,8.33160233047089,5.97047474190878,6.59221690837275
2015,"SEN","Senegal",6.16185365978128,6.89338235294118,4.23788620318397,7.06408151761069,6.59911732212799,6.01480090304258
2015,"SRB","Serbia",6.74889891936191,6.42673638261887,4.89257610911652,7.84566679924182,7.56804062459041,7.01147468124192
2015,"SYC","Seychelles",7.42019879235997,7.18971528024215,5.52089630226364,9.32630080769972,7.66826471145188,7.39581686014244
2015,"SLE","Sierra Leone",5.78249513504946,7.39705882352941,3.96523994594596,7.06877133061866,5.8212835523626,4.66012202279066
2015,"SGP","Singapore",8.81282653004236,7.7804551950089,8.2868216381951,9.83885346957703,9.24962283906689,8.9083795083639
2015,"SVK","Slovak Rep",7.30981336428881,5.51353581481967,5.63833505131625,9.73509507830848,8.30373136980894,7.35836950719072
2015,"SVN","Slovenia",7.000230763072,4.21864627098885,6.32385355587642,9.76765451291768,7.87278012214291,6.81821935343416
2015,"ZAF","South Africa",6.63461384560227,5.10064352967491,5.76288828426068,8.07218308871118,6.87122658123024,7.36612774413432
2015,"ESP","Spain",7.50879506812313,5.68275573847628,6.80334014908133,9.76267544553132,8.01212886079808,7.28307514672863
2015,"LKA","Sri Lanka",6.64732475204871,8.32757132185111,5.28025624210786,6.91823482559987,5.87885248663454,6.83170888405017
2015,"SUR","Suriname",6.67194217824782,6.41825455304535,4.50818940184512,8.94420685237805,6.59792616325066,6.8911339207199
2015,"SWZ","Swaziland",6.78933314141269,7.29459681498229,4.10875262339316,7.9576023220594,6.96055252989884,7.62516141672975
2015,"SWE","Sweden",7.647678877615,3.63694083221182,8.3485920338349,9.71261045293054,8.27557343986099,8.26467762923674
2015,"CHE","Switzerland",8.43729466064625,7.68200474783014,8.57594875057177,9.80520788694096,7.54471383968268,8.57859807820572
2015,"SYR","Syria",5.21785073324267,6.19722753167069,4.35634122117905,4.86957662031263,4.9125736750911,5.7535346179599
2015,"TWN","Taiwan",7.70313088351572,6.90374872024548,6.77740461986529,9.63467260376943,7.519172722117,7.68065575158138
2015,"TJK","Tajikistan",6.79886710929387,6.19896016989902,5.13703179905396,9.09341564789024,7.07951054302032,6.48541738660581
2015,"TZA","Tanzania",6.91723034157075,7.30613185188766,5.67804995399067,8.05894034033036,6.28242633145358,7.26060323019145
2015,"THA","Thailand",6.75488606157116,6.63152305169496,4.77464337683039,8.45420890841415,6.7845881587027,7.12946681221359
2015,"TLS","Timor-Leste",6.28966580121967,4.54210499588186,3.54155629574768,8.84991503765958,7.06365791394087,7.45109476286837
2015,"TGO","Togo",5.69787063453518,6.12652146712839,3.68857230327636,7.00934665532325,5.44636798919277,6.21854475775511
2015,"TTO","Trinidad & Tob.",6.49857459144569,5.4348966356214,4.38901007214968,8.25497091498389,7.81556537869152,6.59842995578195
2015,"TUN","Tunisia",6.32344567960094,6.09543508602488,5.27993380710389,7.05831156076418,6.81095635835859,6.37259158575316
2015,"TUR","Turkey",6.82364536643578,6.615834862493,4.74408819977737,9.07766713048789,7.23588837366657,6.44474826575408
2015,"UGA","Uganda",7.24990369589967,7.41911764705882,4.89180441229958,8.59919093427603,7.44459760219822,7.8948078836657
2015,"UKR","Ukraine",5.38053648599662,6.52974722867272,4.32464675164757,3.25315798803986,6.50925038980862,6.28588007181431
2015,"ARE","Unit. Arab Em.",7.49542215815625,6.87097463750589,5.97664595064973,8.44111926792158,8.22014436130054,7.96822657340351
2015,"GBR","United Kingdom",8.04537260353471,5.75290226935521,7.92150487070082,9.84192655771407,8.41871443014114,8.2918148897623
2015,"USA","United States",7.94313231495487,6.42521815029161,7.22630625956315,9.76105129237279,7.53594902445821,8.76713684808859
2015,"URY","Uruguay",7.15662833123451,6.91924448810117,5.50156758875516,9.07888210369208,7.83779501304765,6.44565246257646
2015,"VEN","Venezuela",2.92189622620316,4.93978401987498,2.04675001280258,1.94210106499028,3.32373674866209,2.35710928468584
2015,"VNM","Vietnam",6.30032530051265,7.62941176470588,5.02132442913801,6.1774324248081,6.01860117644525,6.654856707466
2015,"YEM","Yemen, Rep.",6.16932368357173,7.07127546059204,3.0238447956833,8.06719878306922,7.31291212646926,5.37138725204483
2015,"ZMB","Zambia",6.74633507325035,6.15588235294118,5.56704840278652,8.71593535181232,6.86487546624038,6.42793379247137
2015,"ZWE","Zimbabwe",5.60970300334133,6.0601779131271,3.82036003300788,8.18017754448247,5.67971863379662,4.30808089229256
2014,"ALB","Albania",7.47581691652777,7.89602469102213,4.6667403502346,9.62931950536184,8.23251919828652,6.95448083773377
2014,"DZA","Algeria",5.00975761956355,3.46163519478465,4.34613852025628,7.20294448528446,4.66298728184481,5.37508261564754
2014,"AGO","Angola",5.13156665944049,5.39906800340289,2.99365119623902,6.78973718400733,5.11045095400747,5.36492595954574
2014,"ARG","Argentina",4.4877181250168,4.94406372108644,3.72950357520635,4.77709547764789,3.59964877838125,5.38827907276205
2014,"ARM","Armenia",7.69923717587966,7.71846847925947,5.56088147064558,9.35827231437932,8.38133363034611,7.47722998476786
2014,"AUS","Australia",8.01735316257411,6.56609460934072,8.02229910476466,9.26481518510637,7.7124714974462,8.52108541621258
2014,"AUT","Austria",7.67701028845512,5.1196248320077,8.05560564620949,9.61209927685406,8.32210578899438,7.27561589820998
2014,"AZE","Azerbaijan",6.40177763807273,5.13794901319381,5.22528861423782,7.44576078954553,7.1035084875477,7.09638128583881
2014,"BHS","Bahamas",7.30291597562076,8.10294011728454,6.49265174873905,6.8944563274022,6.70809055711788,8.31644112756011
2014,"BHR","Bahrain",7.36183285963771,6.80424961417997,5.00979819596876,9.1194778675999,7.57917245131554,8.29646616912439
2014,"BGD","Bangladesh",6.29671846977008,8.83292241605213,2.73959938396296,7.02105532512873,6.03332430294981,6.8566909207568
2014,"BRD","Barbados",6.63200838540781,6.36797077979642,6.04274810948684,7.07474142682252,7.13449589963197,6.54008571130132
2014,"BEL","Belgium",7.59443331530338,3.90973653973554,7.81139812450017,9.73042208123218,8.43259395434202,8.08801587670699
2014,"BLZ","Belize",6.46780251917351,7.04237381656675,3.81520106831506,6.86136076039115,6.76133483630692,7.85874211428767
2014,"BEN","Benin",5.93911194527877,5.36419218842566,4.05645319384947,6.90591316830188,6.24690904764015,7.12209212817667
2014,"BTN","Bhutan",6.98535677236923,7.74985498774133,6.32406829761669,6.86213462965088,6.62689719062968,7.36382875620759
2014,"BOL","Bolivia",6.21132472996388,6.2576574771598,3.98699371184201,8.72536269407418,6.5669053836805,5.5197043830629
2014,"BIH","Bosnia and Herzegovina",6.78634957161062,5.30865815895748,4.70725742158684,8.53165155999195,7.90750005815178,7.47668065936503
2014,"BWA","Botswana",7.30166302882507,6.11159640968104,6.01346545920416,8.87342757576075,7.66367957422917,7.84614612525022
2014,"BRA","Brazil",5.92557792966957,5.27822516107336,4.4142850020794,8.22723032367239,6.92510135264909,4.78304780887361
2014,"BRN","Brunei Darussalam",7.18384665513084,5,6.04168284145404,8.98579518007632,7.21392622013748,8.67782903398635
2014,"BGR","Bulgaria",7.3663977873887,6.99707308628781,4.77559071865639,9.24055751880672,8.17640410725715,7.64236350593547
2014,"BFA","Burkina Faso",6.01801126608935,5.61102941176471,3.63618700631206,6.95715813424117,6.48049761926077,7.40518415886807
2014,"BDI","Burundi",5.97445734196343,5.98602941176471,3.36180759259694,8.04046558221723,6.24873297596489,6.23525114727337
2014,"KHM","Cambodia",7.16334948487621,7.86458079535601,4.19410007718208,9.26014254628096,7.55955523111501,6.93836877444699
2014,"CMR","Cameroon",6.02905034568028,7.97853974489676,3.3670718566128,7.16092294266604,5.23668619761238,6.40203098661343
2014,"CAN","Canada",8.2046798389157,6.82238360327543,8.04502882884128,9.60412449836825,8.00796677545288,8.54389548864065
2014,"CPV","Cape Verde",6.56086421909079,4.88211243318446,5.92725284883028,8.50733504660831,7.024612879964,6.46300788686689
2014,"CAF","Central Afr. Rep.",4.99112550348479,7.31561219520891,1.67789398069442,6.06415343459086,4.63324750501311,5.26472040191667
2014,"TCD","Chad",4.96826343083913,6.05676991505049,2.73041997593955,6.43786615100245,5.25600456794025,4.36025654426294
2014,"CHL","Chile",7.83795050127971,7.94454760471134,6.58408192358577,8.93104652193385,8.52928809400992,7.20078836215765
2014,"CHN","China",6.37808023473868,5.08386359993589,5.51305122445658,8.19452694753219,6.78992531133799,6.30903409043074
2014,"COL","Colombia",6.45669429456609,6.0887133028775,3.85772506319125,8.14773619630733,6.9033566860726,7.28594022438173
2014,"COD","Congo, Dem. R.",5.02979386222508,5.5030433563071,1.62350075562273,7.53138588919184,4.57532735053593,5.91571195946779
2014,"COG","Congo, Rep. Of",4.62310691659215,4.37352941176471,2.5823072010103,5.92415695101705,4.71558034238703,5.51996067678168
2014,"CRI","Costa Rica",7.49221084340419,7.61730518466704,5.78891549207693,9.41785054714112,8.12132165074533,6.51566134239052
2014,"CIV","Cote d'Ivoire",6.02388971849957,5.66846810305622,4.80239651654292,7.01244866156415,5.93603261636043,6.70010269497414
2014,"HRV","Croatia",7.03790090387917,4.7272431136987,5.74408825992525,9.30036714723752,8.05381840256006,7.36398759597433
2014,"CYP","Cyprus",7.39134262685156,7.21590246479959,5.83716656660753,7.23068230822728,8.48546879836893,8.18749299625449
2014,"CZE","Czech Rep.",7.47428877374068,5.21738114170205,6.20927464720702,9.5604540120769,8.42208585691972,7.96224821079772
2014,"DNK","Denmark",7.73058058509383,4.06124108653924,7.83460620520445,9.71025610490631,8.60667318705851,8.44012634176065
2014,"DOM","Dominican Rep.",7.40281422500947,7.84672728672475,5.03155473610873,9.52679034232072,7.94733452684489,6.66166423304827
2014,"ECU","Ecuador",5.68093809855331,5.30370251642892,4.01577540450099,6.86412015256403,6.24477722878867,5.97631519048394
2014,"EGY","Egypt",5.7346954168429,5.84408841387674,3.1833083422458,8.83121047395462,5.91104807316296,4.90382178097441
2014,"SLV","El Salvador",7.37944038101308,8.42569223973736,4.35190840295277,9.70640680183771,8.00727637205078,6.40591808848679
2014,"EST","Estonia",7.71474544705638,5.95363050907541,6.8800254453475,9.12933912257424,8.54384812507997,8.06688403320476
2014,"ETH","Ethiopia",5.53374970000655,6.11171036642196,4.88209882540021,5.46753982128435,4.97552641386498,6.23187307306125
2014,"FJI","Fiji",6.50872965303634,5.50464824847264,5.53957925689867,6.08205824430066,6.59703262363229,8.82032989187743
2014,"FIN","Finland",7.78262927706083,4.45801758216644,8.81916412485572,9.54036284741003,8.3208612466789,7.77474058419307
2014,"FRA","France",7.4102434349942,4.19206412632027,7.23118759810812,9.74019752319333,8.43074455271454,7.45702337463473
2014,"GAB","Gabon",5.64560545181766,5.55525725276487,4.20175974827256,5.97541618026607,5.84649979134244,6.64909428644238
2014,"GMB","Gambia, The",7.32221267022303,7.563259865393,5.14155339334829,9.22153900690985,7.65550578033537,7.02920530512865
2014,"GEO","Georgia",8.00233472385125,7.75333392259227,6.52182796133498,9.10503890538016,8.64465451848422,7.98681831146462
2014,"DEU","Germany",7.61166357602815,5.55211609642273,7.42772586514658,9.60756055094846,8.08402167956733,7.38689368805565
2014,"GHA","Ghana",6.46791220275357,7.03881230966501,5.50423254867755,6.8456863188996,6.37963520723309,6.57119462929263
2014,"GRC","Greece",6.83226841234417,3.9453243186791,5.9938359262168,9.70456678047042,8.03002198080058,6.48759305555397
2014,"GTM","Guatemala",7.6753112000401,9.4608379513646,4.45994730442319,9.58803772812061,8.16154685512618,6.70618616116591
2014,"GIN","Guinea",5.65039447619862,6.39901960784314,3.14868899704297,7.51692258962664,4.70272115799784,6.48462002848254
2014,"GNB","Guinea-Bissau",5.36931055638399,5.49901960784314,3.32376745087153,6.33612379301836,5.92721701294124,5.76042491724568
2014,"GUY","Guyana",6.2340242379645,5.47352941176471,4.42470180747663,8.06184454715522,6.48596903221009,6.72407639121585
2014,"HTI","Haiti",6.60729284813516,7.27701755088957,2.58401342898875,8.16216896116625,8.00809774942202,7.00516655020922
2014,"HND","Honduras",7.17989427312328,8.74779411764706,3.85235186737773,9.21280207499792,7.38194124994547,6.70458205564823
2014,"HKG","Hong Kong",8.87541136954126,8.56114338421222,7.53054607595996,9.38237976379842,9.48421400659192,9.41877361714377
2014,"HUN","Hungary",7.46182926962123,5.31749941625656,6.60039960778878,9.48976826153789,8.36961372037367,7.53186534214923
2014,"ISL","Iceland",7.09936004690913,5.18053474970649,7.93379316487008,7.20587648772764,7.13334250156773,8.0432533306737
2014,"IND","India",6.28559871432922,7.76135461253554,5.00048962206257,6.89694806830874,5.56778258509257,6.20141868364668
